t_ss,Tmpg_out_ss,Tw_out_ss,pc_ss,hc_out_ss,hihx1_out_ss,hft_ss,hihx2_out_ss,he_out_ss,pft_ss,pbuff1_ss,pbuff2_ss,pe_ss,Tc_out_ss,Te_out_ss,mc_in_dot_ss,mc_out_dot_ss,mft_in_dot_ss,mft_out_dot_ss,mbuff1_in_dot_ss,mbuff1_out_dot_ss,me_in_dot_ss,me_out_dot_ss,Pheat_out_ss,Pgc_ss,Pevap_ss,Prec_total_ss,COP_ss,SH_ss
91,4.58064065898418,34.231239252654646,72.0315304470743,342088.54380244634,327557.3549010189,350600.5529566744,459556.6591864433,434659.7134522282,54.42078191322361,52.02199138886196,71.63448024135882,36.54881142931055,29.93603575504092,4.4155735761537755,0.014832547758376722,0.01515879729976254,0.01515879729976254,0.015293148372085782,0.014829827571183726,0.014832547758376722,0.01066940986420549,0.010206089063303433,5913.218325941122,1767.6227199322348,1897.985616424834,4145.5956060088865,1.6440011876133918,2.607831983437734
92,4.581703876573627,34.16916190228075,71.9641175641037,341233.23154908034,327192.68446607137,350617.0309481571,459479.026184748,434539.96524772554,54.417893915162836,52.01573760577554,71.5987025256472,36.57165683354374,29.89504705146608,4.379996983552715,0.014824392736210019,0.01521348777571538,0.01521348777571538,0.015285431639919581,0.014890236092451409,0.014824392736210019,0.010658826023778814,0.010263630476310641,5900.092886118319,1775.1988628074814,1907.530618290033,4124.894023310839,1.6722725564421206,2.5483514363345563
93,4.582974448106526,34.256551539492506,71.89276344721367,341183.29706245754,326884.39816518704,350628.64909328154,459391.1642116811,434446.4441851539,54.414552578381254,52.008852887748006,71.56970621669728,36.59454167734739,29.851617687330773,4.359183367098623,0.014811700434753994,0.015181848377680192,0.015181848377680192,0.015286218649274359,0.014802341482476862,0.014811700434753994,0.010655361561040091,0.010171484394242595,5916.489209951539,1780.0406039993495,1889.5377564201976,4136.44860595219,1.6449105633376195,2.5036049585541065
94,4.585973879591933,34.24218115905363,71.83400975971435,341439.57208021166,326716.51532849745,350600.76496486086,459254.94919757755,434295.1956665397,54.390547519620725,51.98825008086641,71.54855669880725,36.620948244778575,29.815821553548588,4.31136341890452,0.014836526152705143,0.015137049149537094,0.015137049149537094,0.015278278839742612,0.014804012777415089,0.014836526152705143,0.010644087276512892,0.01016982121418537,5910.906084575707,1781.0622988721577,1888.2942965656575,4129.843785703549,1.6433583350513419,2.428181958511928
95,4.593200043924298,34.22925243691196,71.7855593046247,341785.7314609653,326620.4431133097,350552.5954903499,459104.7404651304,434080.64439224545,54.35559224514774,51.96431967629036,71.51844686646996,36.64444634450661,29.78627771599217,4.224975986493888,0.0148346514703833,0.015099351635274287,0.015099351635274287,0.015251164607534057,0.014794213754322548,0.0148346514703833,0.010628497507601241,0.010171546654389732,5899.320338918051,1776.512570002324,1887.311403421826,4122.807768915725,1.640137249921267,2.3172440502071794
96,4.607146290722781,34.14518571110149,71.73881114300993,342137.8847521647,326529.06069497264,350503.44951088086,458953.188954149,433793.6390806472,54.31969368256098,51.95394321612845,71.47382732688632,36.658556143244326,29.75775043765576,4.086615085133303,0.01483365857631593,0.015064542308478125,0.015064542308478125,0.015220751675397343,0.014902492541187366,0.01483365857631593,0.010612578327557918,0.010294319193347938,5866.621554390005,1762.3822239430992,1908.0505695383094,4104.239330446906,1.6310462883442538,2.1641464376352246
97,4.628933980875331,34.200492347898006,71.69556419503289,342469.344454562,326523.0401423264,350456.06167739857,458829.1904774593,433536.1216235161,54.28474874632924,51.93033778634138,71.44337991509887,36.675540092742594,29.731342283519226,3.968950370169125,0.014794667848379642,0.015029597343613293,0.015029597343613293,0.015168703867645824,0.014688586801787692,0.014794667848379642,0.01060131572429107,0.010121198658432938,5867.0612172670535,1762.0710506113305,1874.2303905216008,4104.9901666557225,1.6629103388669666,2.0287505705840374
98,4.654383508973936,34.22708517142863,71.66103693884482,342790.8238215435,326556.29308287473,350407.07764084643,458692.05739202275,433320.62751680793,54.24883828598336,51.88122820732456,71.43144133509587,36.703095751461696,29.71024592622861,3.889250091055615,0.014789222591220813,0.01500057800349958,0.01500057800349958,0.015167391593281229,0.014650264992270623,0.014789222591220813,0.010586002760927544,0.010068876159916938,5869.443639402296,1761.7075628344,1863.2649700199051,4107.736076567897,1.6318308883464892,1.920293980703761
99,4.676558948171262,34.172955289888975,71.62655968713777,343135.68593052565,326587.12555475,350351.494627742,458536.4646244085,433029.5579619148,54.2085363669555,51.848447190415264,71.39487591975285,36.72541036203597,29.689168468476026,3.7620526409040735,0.014778881000063542,0.01497813309942941,0.01497813309942941,0.015154991768605906,0.014750886149611045,0.014778881000063542,0.010566849258703586,0.010162743639708725,5842.020578571761,1750.8179138727776,1878.689013586329,4091.202664698982,1.624206690813377,1.7698201349584508
100,4.688828911520844,34.158269485700245,71.58756584981322,343487.2996228522,326642.3912953277,350303.36516294745,458408.55087175645,432729.21801575494,54.17161811928902,51.828935320378534,71.35304450901216,36.74315693051081,29.66531660601028,3.62441668655498,0.014735451286816864,0.014951516216754536,0.014951516216754536,0.015112726883950302,0.014697045746028935,0.014735451286816864,0.010551216895215189,0.010135535757293822,5824.7822193415495,1739.801589508217,1871.539368256752,4084.9806298333315,1.6194140581918743,1.6136810384979299
101,4.690327255748613,34.069996917105186,71.54561384796122,343808.21118271345,326695.2785847774,350266.03120707633,458262.3396577272,432397.83595468744,54.14002202970808,51.82177868376371,71.30949841301498,36.75473179527265,29.639639582524467,3.462698215438209,0.0147271072918345,0.014919857308460299,0.014919857308460299,0.01508605097567035,0.014801075054500387,0.0147271072918345,0.010537320099445377,0.010252344178275412,5791.807153443757,1725.043665939491,1890.510593195948,4066.7634875042672,1.6102462844839804,1.4398972047168854
102,4.686967038041118,34.093043979326865,71.50516662770494,344080.9068373898,326799.24267255585,350237.14306512894,458124.6703885384,432101.13837157335,54.112381415200204,51.808677610144386,71.27565746516585,36.766458737688275,29.614868646047043,3.320574775080246,0.01468682212099053,0.014889040947117155,0.014889040947117155,0.015037197117183378,0.014641882768449181,0.01468682212099053,0.01052771702895273,0.010132402680218533,5790.9483861394065,1720.6058348197614,1866.0787898355748,4070.3425513196453,1.6100075288029934,1.2855537249020728
