current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
357;305.78820200169156;311.46387;311.4123721072603;311.4546705472243;5960.55495461285;955.0934363262254;955.046657907257;955.046657907257;70.0;72.92334277840577;74.99436449434495;74.99436449434495;3.2561202873604316;5;16.570480662145478;16.570480662145478;1.5942799985836442;1560.4900717868763;3854.3484224525905;3396.41625;184.0;125.62536060343378;136.0;0;6
358;305.78898683920653;311.4606;311.407106193204;311.4546705472243;5960.442314408847;955.227464664213;955.1819802519803;955.1819802519803;70.0;73.05660030133963;74.81169991230848;74.81169991230848;3.4942733515344457;5;16.467538610133726;16.467538610133726;1.5925647958025397;1548.67656138691;3860.3363902547676;3396.41625;184.0;125.56261510651441;136.0;0;6
359;305.7897638283464;311.45767;311.4005323865947;311.4546705472243;6001.497339510965;955.3613363163686;955.3172188418675;955.3172188418675;70.0;73.1896453439017;74.71452634190392;74.71452634190392;3.767327654369282;5;16.39888223613762;16.39888223613762;1.5904810703076526;1535.240550623503;3866.6952018868014;3396.41625;184.0;125.50391117514228;136.0;0;6
360;305.7905330475948;311.45465;311.39471708662455;311.4546705472243;6079.912295777046;955.4995218464767;955.4566670562402;955.4566670562402;70.0;73.28215597589774;74.67790108709582;74.67790108709582;4.016115215761033;5;16.350251269992075;16.350251269992075;1.5886145607438635;1522.0439691704144;3873.5523399266576;3396.41625;184.0;125.44563169218767;136.0;0;6
361;305.79129457465075;311.4518;311.39159040313143;311.4546705472243;6189.654150087908;955.646001911945;955.6041598434326;955.6041598434326;70.0;73.30000000000001;74.72922451396686;74.72922451396686;4.2303097296342;5;16.31612114573013;16.31612114573013;1.5875123721200723;1510.8191134560154;3881.0337042886454;3396.41625;184.0;125.38448545893702;136.0;0;6
362;305.79204848643616;311.44968;311.39370090277004;311.4546705472243;6324.315000154536;955.8039829794108;955.762804908101;955.762804908101;70.0;73.30000000000001;74.82287537238435;74.82287537238435;4.3969555007382155;5;16.289145850024752;16.289145850024752;1.5878969232342846;1504.9671844838724;3888.1917289140556;3396.41625;184.0;125.31789600351665;136.0;0;6
363;305.7927948591037;311.44977;311.4008771719712;311.4546705472243;6468.37248662847;955.9758485677335;955.9349359495436;955.9349359495436;70.0;73.30000000000001;74.9341830735976;74.9341830735976;4.519953211705229;5;16.265740713388677;16.265740713388677;1.5897196020018374;1504.4852032214076;3894.8642859611655;3396.41625;184.0;125.24413441179901;136.0;0;6
364;305.7935337680446;311.45157;311.4106275388828;311.4546705472243;6609.7555405874755;956.162257689758;956.1212347122851;956.1212347122851;70.0;73.58108858625243;75.04871958662571;75.04871958662571;4.6164118804102685;5;16.246673635170712;16.246673635170712;1.592274074382853;1506.9584127879355;3901.067127899695;3396.41625;184.0;125.16291438425301;136.0;0;6
365;305.79426528789605;311.45453;311.4013584401816;311.4546705472243;6740.40303571454;956.3626129020737;956.3211687859057;956.3211687859057;70.0;73.8714670652775;75.14617403584825;75.14617403584825;4.695170798705448;5;16.231942498700295;16.231942498700295;1.5894392052674493;1495.7954139326378;3902.6017312248127;3396.41625;184.0;125.07489057424033;136.0;0;6
366;305.794989492549;311.45132;311.38352905220086;311.4546705472243;6882.044611076261;956.5755534299949;956.533458169431;956.533458169431;70.0;73.85144410668084;75.25994726419022;75.25994726419022;4.852519435317248;5;16.24866416955438;16.24866416955438;1.5841798299138454;1466.4079176032556;3914.1261996383655;3396.41625;184.0;124.98117684792071;136.0;0;6
367;305.7957064551554;311.44278;311.36039448936907;311.4546705472243;7050.450328957593;956.8018482782973;956.7588958326334;956.7588958326334;70.0;73.9098583581916;75.43366091906302;75.43366091906302;5.044901789965991;5;16.291630819480726;16.291630819480726;1.57741865284629;1439.5562742058287;3918.014071374419;3396.41625;184.0;124.88183800395237;136.0;0;6
368;305.79641624813576;311.43094;311.3474385297332;311.4546705472243;7255.121090253506;957.0436508777345;956.9996432365025;956.9996432365025;70.0;73.96110786651317;75.66543124590982;75.66543124590982;5.16651347740887;5;16.332604504710186;16.332604504710186;1.5735448304595794;1418.3528181512293;3926.0604141251824;3396.41625;184.0;124.77664710110321;136.0;0;6
369;305.7971189431863;311.42007;311.33765866428723;311.4546705472243;7484.401977901087;957.3037531252552;957.2585206322439;957.2585206322439;70.0;74.00080420710792;75.94974167313958;75.94974167313958;5.257682294449054;5;16.37660649756313;16.37660649756313;1.5705733455613755;1401.381735310664;3932.9390973708573;3396.41625;184.0;124.66582371227278;136.0;0;6
370;305.79781461128636;311.41174;311.3320393811389;311.4546705472243;7726.200973304669;957.5836068474247;957.5370673713742;957.5370673713742;70.0;74.03754746120754;76.2506206597974;76.2506206597974;5.325034380947869;5;16.42258035295768;16.42258035295768;1.568783250262272;1387.9878135366453;3940.253110381953;3396.41625;184.0;124.5508969694522;136.0;0;6
371;305.7985033227054;311.40356;311.3289458667572;311.4546705472243;7975.740481559362;957.8834141653855;957.835611546135;957.835611546135;70.0;74.07167738381318;76.52763229672355;76.52763229672355;5.37723165017492;5;16.470742971820584;16.470742971820584;1.5677111050690928;1377.3622563681045;3947.23721619402;3396.41625;184.0;124.43438011864261;136.0;0;6
372;305.7991851470103;311.39832;311.32786923447065;311.4546705472243;8223.566756851389;958.2028652323862;958.1539847929342;958.1539847929342;70.0;74.10550726196925;76.81666168101438;76.81666168101438;5.427252106012276;5;16.52347227358928;16.52347227358928;1.567212636473839;1368.8445837518157;3954.0618819732745;3396.41625;184.0;124.31935825789341;136.0;0;6
373;305.7998601530721;311.3925;311.32821663902826;311.4546705472243;8464.483451427695;958.5408600595795;958.4912278693545;958.4912278693545;70.0;74.13877330043938;77.10072483824557;77.10072483824557;5.479753358920675;5;16.58194786006303;16.58194786006303;1.5671197714793843;1361.8644431535508;3960.7266143953175;3396.41625;184.0;124.20917364023579;136.0;0;6
374;305.80052840907325;311.3888;311.3296761963546;311.4546705472243;8689.963712646104;958.8959524442186;958.8460194533969;958.8460194533969;70.0;74.1738895440643;77.32419887413911;77.32419887413911;5.532627776180533;5;16.645785521133053;16.645785521133053;1.567344081173419;1355.97286858533;3967.3800380533903;3396.41625;184.0;124.10710339842889;136.0;0;6
