t_ss,Tmpg_out_ss,Tw_out_ss,pc_ss,hc_out_ss,hihx1_out_ss,hft_ss,hihx2_out_ss,he_out_ss,pft_ss,pbuff1_ss,pbuff2_ss,pe_ss,Tc_out_ss,Te_out_ss,mc_in_dot_ss,mc_out_dot_ss,mft_in_dot_ss,mft_out_dot_ss,mbuff1_in_dot_ss,mbuff1_out_dot_ss,me_in_dot_ss,me_out_dot_ss,Pheat_out_ss,Pgc_ss,Pevap_ss,Prec_total_ss,COP_ss,SH_ss
14,4.119240116549705,32.91848589347153,72.17920299023274,369491.18329827185,287745.9490479868,338571.5555657069,422245.5519170828,314395.71107732796,47.82381576586964,47.111721042782214,66.10399820772818,36.31925856361411,30.138013084019804,1.5669444108909403,0.010391667340967053,0.011229446137573332,0.011229446137573332,0.010833018226312646,0.010632329157470224,0.010391667340967053,0.008804259405086673,0.00860357033624425,3396.3927873944253,510.70779954245086,657.3212731549534,2885.684987851975,0.872779822717038,0.0
15,4.1357962475522925,32.98570509455398,72.04007578063249,366632.0720099312,285880.4575781763,338477.6149288732,427132.41029623756,319757.8958190371,47.828281041163095,47.10174275034977,66.0251466077352,36.31763359071304,29.965596878684096,1.565235843494392,0.010440987319664181,0.011327118594698756,0.011327118594698756,0.010842153562756094,0.010635462375789103,0.010440987319664181,0.008804942012563193,0.008598250825596203,3424.095535887376,532.416834847636,701.4997740544419,2891.67870103974,0.8798986695147905,0.0
16,4.153707748402246,32.96069449371332,71.89366846548839,363669.87730355904,284064.5868298117,338375.0458920683,429093.8857208332,326213.270549368,47.83773644425768,47.0840349661287,65.95196893086442,36.318884869389734,29.852157218940807,1.5665515002703045,0.010537101468568942,0.011404571396593281,0.011404571396593281,0.01088217973006217,0.010679868688289134,0.010537101468568942,0.008809004433957088,0.008606693392184053,3481.530054162392,585.2763360917503,758.6111510716338,2896.253718070642,0.894657765949088,0.0
17,4.1698275648112,32.963963501165765,71.76977921110921,361017.177141912,282782.0044996946,338262.51353689894,429419.7290527021,334671.7073390939,47.84007781048513,47.06485639230225,65.8839099689378,36.32138824070684,29.776639270083223,1.569183581411977,0.010614277457047216,0.01146576398287198,0.01146576398287198,0.010920935157766726,0.010734955046150163,0.010614277457047216,0.00881011769269558,0.008624137581079017,3531.4592583415297,631.972903289995,836.9392299997675,2899.486355051535,0.9074882024444207,0.0
18,4.18844937246601,32.99283362563212,71.63301107997133,357820.1761062178,281632.9500091869,338120.24715923186,430202.05061183963,344623.4260890014,47.84000195364441,47.035785862893334,65.81141300441946,36.32748318082127,29.6931049848621,1.5755912542424444,0.010670509906273678,0.011536262000248139,0.011536262000248139,0.010944963239417708,0.010704880964175158,0.010670509906273678,0.008808344304091435,0.008568262028848887,3582.084475939326,675.9052834728559,903.9223309407049,2906.179192466469,0.9204974953047769,0.0
19,4.20582918442974,32.94489600264118,71.49753704594049,354852.534096794,280926.2038538673,337980.0788766785,431511.49120389175,351497.91596518725,47.84401617835893,47.00905065094885,65.73488296013502,36.33368738268944,29.610182706616058,1.5821131768446322,0.010766682643904851,0.011629988154999037,0.011629988154999037,0.010994671023046007,0.010863786010460313,0.010766682643904851,0.008805309315094526,0.008674424302508834,3623.306762900121,720.4695309283774,1000.7604893144126,2902.837231971743,0.9310904928047024,0.0
20,4.217205102519941,33.037216303595955,71.36969116793927,353904.2521212846,280478.3346338553,337834.79591607547,431928.1165565904,357497.3469283566,47.84555281683514,47.032437949334906,65.65823223777457,36.32745723319395,29.53177825080509,1.5755636154029276,0.010807822618524497,0.011643483026900695,0.011643483026900695,0.011023343651505889,0.011144453698243986,0.010807822618524497,0.008806942201235542,0.008928052247973639,3693.2436954600225,752.2800729348646,1143.0606281320343,2940.9636225251575,0.9490623669140663,0.0
21,4.2158845405541,32.963587218349176,71.24999241032705,353065.52295959473,280412.2397213028,337706.2683190708,430913.212228252,363401.71143307805,47.857451027154426,47.037125538914104,65.61302282216229,36.32355179421064,29.45823572865605,1.5714580629315407,0.010883383490159403,0.011632860479608481,0.011632860479608481,0.010929299844139458,0.010748758550485947,0.010883383490159403,0.008811671749967212,0.008631130456313701,3733.2857704327025,803.5008153810802,1086.5177630773635,2929.7849550516225,0.9593520822925661,0.0
22,4.197759075122036,32.93615175881817,71.14858191548363,352267.4108873956,280668.52611922787,337562.1072008229,431771.2698536931,369141.1532115936,47.860717039364545,46.98273627963714,65.55993391392101,36.330916649265106,29.395828292217345,1.579200698344664,0.010999891917941283,0.011617369140539952,0.011617369140539952,0.011080341796752163,0.010991591779136408,0.010999891917941283,0.008818538761420617,0.008729788743804862,3801.8402085534985,874.9879479222343,1170.8067261661972,2926.852260631264,0.9769686932368603,0.0
23,4.167172109384083,32.92669713462843,71.05583808843811,351481.4329857135,281084.6905749123,337359.95176049473,433336.5818271535,374693.5429395824,47.8345366952863,46.978957600915734,65.48251245567283,36.326232313912556,29.338668302355075,1.5742760711468264,0.010988882712628382,0.011625059333315802,0.011625059333315802,0.011061016658528594,0.011142825973053052,0.010988882712628382,0.00880618627045888,0.008887995584983337,3819.846785360588,877.8353879700492,1281.9922249819065,2942.011397390539,0.981595889764824,0.0
24,4.134346643045461,32.93441799514906,70.96006263022386,350811.72975004854,281590.05268456734,337206.4237645456,435196.40024888155,380092.1838121832,47.830853081571725,47.02204326197203,65.42730765854627,36.30482583369802,29.279559843111556,1.5517654506895298,0.011034894758858691,0.01162558414472877,0.01162558414472877,0.011001720857545227,0.011303565574739247,0.011034894758858691,0.008805066875964912,0.009106911593158932,3867.770683700875,904.9435264254236,1413.52291850644,2962.827157275451,0.9939110176418421,0.0
25,4.109795400242064,32.90102611110332,70.87379516555809,350317.7844067419,282178.3609844336,337114.56378439825,437157.5066207996,385320.9704653493,47.85471788472904,47.0843174086238,65.39579300147825,36.27117087219531,29.226249600596248,1.516356233120149,0.01109199305788011,0.011610714394755224,0.011610714394755224,0.010952596085141422,0.011348696053526536,0.01109199305788011,0.008821614083528105,0.009217714051913219,3938.0584907130233,944.417220116249,1499.4743082910495,2993.6412705967746,1.011973056865019,0.0
26,4.097192068071507,32.94278513221906,70.80442465162753,349956.1850529034,282874.2709232839,337058.79625042796,439156.01049055305,390410.4531386752,47.89328182636083,47.13955361609325,65.38967504346913,36.23525322867877,29.18333307912542,1.478540459787041,0.011169243680983541,0.01158969016854962,0.01158969016854962,0.01094553651991902,0.011355201746055985,0.011169243680983541,0.008848148114347983,0.009257813340484948,4026.544761959757,997.6483928397623,1555.0391529604983,3028.8963691199942,1.03471160242378,0.0
