current_time;Tw_in;Tw_out;Tw_out_sp;Theater_opt;Theater1;Theater2;omegab_opt;pc_reduced;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
1325;306.339646096728;313.10638835721886;313.0471758061907;963.2;961.5751473020703;970.3188572252097;5132.71600160862;80.10720226600128;80.10720226600128;80.31877976219022;35;35;5.2518247321338665;3;100;100;1.3689456109192624;1838.339765799886;4678.8990907713305;4760.772673937584;212.0;146.7944949529839;148.0;0;4
1326;306.33983176171563;313.10661183063786;313.0471758061907;963.2;961.5751473020703;970.3188572415505;5132.71600160862;80.1074425753775;80.1074425753775;80.31905268972201;35;35;4.873640050168443;3;100;100;1.3689456290177857;1838.3237957856272;4678.915146948545;4760.772673937584;212.0;146.7944952680341;148.0;0;4
1327;306.34001557005337;313.10681325562297;313.0471758061907;963.2;961.5751473020703;970.3188572570498;5132.71600160862;80.1076504785434;80.1076504785434;80.31932288797849;35;35;4.463050055567533;3;100;100;1.36894650081273;1838.3117139924027;4678.931379159318;4760.772673937584;212.0;146.79449556685998;148.0;0;4
1328;306.3401975403077;313.1070225957943;313.0471758061907;963.2;961.5751473020703;970.3188572717506;5132.71600160862;80.10787149442112;80.10787149442112;80.31959038425236;35;35;5.251263879374244;3;100;100;1.3689472260340643;1838.2992611957948;4678.947284569835;4760.772673937584;212.0;146.79449585029226;148.0;0;4
1329;306.3403776908595;313.1072401321576;313.0471758061907;963.2;961.5751473020703;970.3188572856942;5132.71600160862;80.1081076848215;80.1081076848215;80.3198552055635;35;35;4.872860829099342;3;100;100;1.368947422323366;1838.2845414232113;4678.962938831163;4760.772673937584;212.0;146.79449611912443;148.0;0;4
1330;306.3405560399058;313.1074361195178;313.0471758061907;963.2;961.5751473020703;970.3188572989196;5132.71600160862;80.10831192629489;80.10831192629489;80.32011737866154;35;35;4.462364122612371;3;100;100;1.3689484229639823;1838.2735290775595;4678.978714999317;4760.772673937584;212.0;146.79449637411048;148.0;0;4
1331;306.3407326054616;313.10763983337233;313.0471758061907;963.2;961.5751473020703;970.3188573114638;5132.71600160862;80.10852912387398;80.10852912387398;80.32037693002857;35;35;5.250622953306641;3;100;100;1.3689492854350949;1838.2621665773731;4678.994183528407;4760.772673937584;212.0;146.79449661596277;148.0;0;4
1332;306.34090740536186;313.10785156497127;313.0471758061907;963.2;961.5751473020703;970.318857323362;5132.71600160862;80.10876112462654;80.10876112462654;80.32063388588196;35;35;4.871983173900834;3;100;100;1.368949628526986;1838.2485426868916;4679.00944080139;4760.772673937584;212.0;146.7944968453586;148.0;0;4
1333;306.3410804572631;313.10804224668584;313.0471758061907;963.2;961.5751473020703;970.3188573346471;5132.71600160862;80.108961629182;80.108961629182;80.3208882721768;35;35;4.461597262971145;3;100;100;1.368950733198936;1838.2384707413846;4679.02477183893;4760.772673937584;212.0;146.79449706293576;148.0;0;4
1334;306.34125177864536;313.10824047348456;313.0471758061907;963.2;961.5751473020703;970.318857345351;5132.71600160862;80.10917490235722;80.10917490235722;80.32114011460871;35;35;5.249916396315075;3;100;100;1.3689517081325089;1838.228070552784;4679.039813464644;4760.772673937584;212.0;146.79449726930807;148.0;0;4
1335;306.3414213868138;313.108446542052;313.0471758061907;963.2;961.5751473020703;970.3188573555037;5132.71600160862;80.10940258969515;80.10940258969515;80.32138943861634;35;35;4.871025346365305;3;100;100;1.3689521740137265;1838.2154221619573;4679.05467981004;4760.772673937584;212.0;146.7944974650519;148.0;0;4
1336;306.34158929890054;313.1086320526517;313.0471758061907;963.2;961.5751473020703;970.3188573651333;5132.71600160862;80.10959924592119;80.10959924592119;80.32163626938383;35;35;4.460764529085054;3;100;100;1.3689533635556146;1838.206187753076;4679.069577357435;4760.772673937584;212.0;146.79449765071092;148.0;0;4
