current_time;Tw_in;Tw_out;Tw_out_sp;Theater_opt;Theater1;Theater2;omegab_opt;pc_reduced;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
1948;306.3581771585457;313.21756710328503;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900058790345;80.06900058790345;80.34602042306219;43.0;43;8.925418479811682;3;50;50;1.4495919040145322;2098.821445592912;4505.262005403241;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1949;306.3581775129151;313.2175675059534;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900137077261;80.06900137077261;80.34602094398525;43.0;43;8.930582004846496;3;50;50;1.449591914221524;2098.8214820433777;4505.26201545402;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1950;306.3581778637409;313.21756800465687;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.0690019373719;80.0690019373719;80.34602145969913;43.0;43;8.94298623441864;3;50;50;1.4495919454724562;2098.821541725423;4505.262098145675;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1951;306.3581782110584;313.2175685605443;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900221817067;80.06900221817067;80.34602197025583;43.0;43;8.940216208906548;3;50;50;1.4495919895494491;2098.8216069405617;4505.262233737494;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1952;306.3581785549027;313.21756894003;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900300994272;80.06900300994272;80.34602247570697;43.0;43;8.945083882753565;3;50;50;1.4495919970815283;2098.821656610913;4505.262218381958;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1953;306.3581788953085;313.21756930317673;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900343398586;80.06900343398586;80.34602297610357;43.0;43;8.92541619494908;3;50;50;1.449592001887351;2098.8217248282035;4505.262172059142;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1954;306.3581792323103;313.2175696847574;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900417567297;80.06900417567297;80.34602347149618;43.0;43;8.930579739188806;3;50;50;1.4495920113081855;2098.8217595327515;4505.262180274244;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1955;306.35817956594207;313.21757016105596;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900468786905;80.06900468786905;80.34602396193486;43.0;43;8.942983978964412;3;50;50;1.4495920414579042;2098.821816106081;4505.262261057682;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1956;306.3581798962375;313.2175706944572;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900494639417;80.06900494639417;80.34602444746918;43.0;43;8.940214017134139;3;50;50;1.4495920843801686;2098.8218776205413;4505.262395089441;4555.822526813689;212.0;148.2855423486862;148.0;0;4
1957;306.35818022323;313.2175710528024;313.0471758061907;943.2;942.1756008683396;950.9966472746587;4962.562288761884;80.06900572240441;80.06900572240441;80.34602492814817;43.0;43;8.94508169212395;3;50;50;1.4495920910059104;2098.821924676555;4505.2623782191295;4555.822526813689;212.0;148.2855423486862;148.0;0;4
