current_time;Tw_in;Tw_out_rnn;Tw_out;Tw_out_sp;omegab_opt;Theater1;Theater2;Theater_opt;pc_rnn;pc;pc_opt;Hpev;Hpev_opt;SH;SH_sp;Lpev;Lpev_opt;COP;Pgc;Prec;Pcomb;omega1;omega2;omega3;k_step;T_outdoor
35;303.8702879026742;309.36932;309.33325489572934;311.4546705472243;9500.0;788.8933129780731;786.9168564381268;786.9168564381268;70.0;77.81039085234941;70.0;50;11.0;6.920336549566954;3;50;50;0.5248526199805971;965.2231485642353;4294.4122130094;10021.166250000002;184.0;180.0;136.0;0;6
36;303.8902518811794;309.40042;309.3803181619319;311.4546705472243;9500.0;789.4961612101245;787.461165271206;787.461165271206;70.0;78.22104095229231;70.0;50;11.0;6.913910171226701;3;50;50;0.5274561744530384;981.0088651303726;4304.717148652529;10021.166250000002;184.0;180.0;136.0;0;6
37;303.9100162198995;309.44376;309.42385836932607;311.4546705472243;9500.0;790.0983598571728;788.0048620416261;788.0048620416261;70.0;78.59548632594505;70.0;50;11.0;6.8966091866957075;3;50;50;0.5297404326192966;997.6023084077381;4311.014636217158;10021.166250000002;184.0;180.0;136.0;0;6
38;303.9295829152324;309.49298;309.4718318154851;311.4546705472243;9500.0;790.6999096191632;788.5479474376374;788.5479474376374;70.0;79.01141939713685;70.0;50;11.0;6.87293449423031;3;50;50;0.5324696011489924;1017.2233818019633;4318.7430143832835;10021.166250000002;184.0;180.0;136.0;0;6
39;303.94895394361197;309.54422;309.5189512591762;311.4546705472243;9500.0;791.3008111952867;789.0904221467162;789.0904221467162;70.0;79.3932243940113;70.0;50;11.0;6.845425038040707;3;50;50;0.5351355203271821;1037.6415531956525;4325.040462283296;10021.166250000002;184.0;180.0;136.0;0;6
40;303.96813126170775;309.59534;309.5681399809182;311.4546705472243;9500.0;791.9010652839806;789.6322868555657;789.6322868555657;70.0;79.77626674945165;70.0;50;11.0;6.81121936340877;3;50;50;0.538018855308529;1059.8217937429029;4331.754600938563;10021.166250000002;184.0;180.0;136.0;0;6
41;303.98711680662257;309.64493;309.6191447290211;311.4546705472243;9500.0;792.5006725829301;790.1735422501171;790.1735422501171;70.0;80.15200143564164;70.0;50;11.0;6.772098862574933;3;50;50;0.5410950889201042;1084.1461266516294;4338.257716475268;10021.166250000002;184.0;180.0;136.0;0;6
42;304.00591249608823;309.6945;309.6711168529927;311.4546705472243;9500.0;793.0996337890681;790.7141890155302;790.7141890155302;70.0;80.51252201525098;70.0;50;11.0;6.729368789244029;3;50;50;0.5442825031208824;1109.5460427889068;4344.799407951601;10021.166250000002;184.0;180.0;136.0;0;6
43;304.02452022865924;309.74518;309.72505020587954;311.4546705472243;9500.0;793.6979495985769;791.2542278361944;791.2542278361944;70.0;80.8650124898933;70.0;50;11.0;6.683268872564929;3;50;50;0.5476763995875364;1136.9407813656003;4351.4154701025345;10021.166250000002;184.0;180.0;136.0;0;6
44;304.0429418839046;309.7965;309.7806002114148;311.4546705472243;9500.0;794.2956207068886;791.7936593957295;791.7936593957295;70.0;81.20635925907723;70.0;50;11.0;6.638016935306564;3;50;50;0.5512434926982943;1165.7411191044048;4358.361565455864;10021.166250000002;184.0;180.0;136.0;0;6
45;304.0611793225974;309.84875;309.83669770965184;311.4546705472243;9500.0;794.8926478086858;792.3324843769864;792.3324843769864;70.0;81.53001814842796;70.0;50;11.0;6.60363857680926;3;50;50;0.5548808845166345;1195.4914514241966;4365.062141264049;10021.166250000002;184.0;180.0;136.0;0;6
46;304.07923438690335;309.90228;309.8896211547899;311.4546705472243;9500.0;795.4890315979026;792.8707034620484;792.8707034620484;70.0;81.80323299174368;70.0;50;11.0;6.57324795807898;3;50;50;0.5582308518617592;1221.4939774882848;4372.630194897528;10021.166250000002;184.0;180.0;136.0;0;6
47;304.09710890056624;309.9563;309.9473905055241;311.4546705472243;9500.0;796.0847727677254;793.4083173322316;793.4083173322316;70.0;82.09751372263116;70.0;50;11.0;6.545281087389483;3;50;50;0.5620637342107051;1252.5036130838498;4380.030510537439;10021.166250000002;184.0;180.0;136.0;0;6
48;304.1148046690925;310.0101;310.00402575998424;311.4546705472243;9500.0;796.679872010594;793.9453266680863;793.9453266680863;70.0;82.37792384619797;70.0;50;11.0;6.514091878232165;3;50;50;0.5658048315373218;1283.1807714401457;4386.8435104486;10021.166250000002;184.0;180.0;136.0;0;6
49;304.13232347993346;310.06442;310.0601765118367;311.4546705472243;9500.0;797.2743300182013;794.4817321493972;794.4817321493972;70.0;82.65398177735241;70.0;50;11.0;6.483041143505545;3;50;50;0.5695163815943898;1313.7653299594951;4393.453012096326;10021.166250000002;184.0;180.0;136.0;0;6
50;304.14966710266606;310.1187;310.11509760613217;311.4546705472243;9500.0;797.8681474814957;795.0175344551848;795.0175344551848;70.0;82.92043480746791;70.0;50;11.0;6.4575509034392695;3;50;50;0.5731266238724572;1343.499222901376;4399.8979572257385;10021.166250000002;184.0;180.0;136.0;0;6
51;304.1668372891713;310.17255;310.1699280659653;311.4546705472243;9500.0;798.4613250906806;795.5527342637058;795.5527342637058;70.0;83.183236557102;70.0;50;11.0;6.442472412283308;3;50;50;0.5767448213007844;1373.3494783369215;4406.306259744781;10021.166250000002;184.0;180.0;136.0;0;6
52;304.1838357738115;310.22562;310.2279202207865;311.4546705472243;9500.0;799.0538635352158;796.0873322524546;796.0873322524546;70.0;83.45359541630141;70.0;50;11.0;6.434729710075089;3;50;50;0.5806832736517643;1406.3221740441309;4412.801449814445;10021.166250000002;184.0;180.0;136.0;0;6
