Tw_in [°C];mw_dot [kg/s];Hpev;omegab [rpm];pc [bar];Tw_out [°C];Theater1 [°C];Theater2 [°C];Pheat_out [W]
29.85;0.475762523;92;8238;71.19107143;33.37137684;741.1595073;736.9440183;7012.96959
29.85;0.475762523;92;8238;71.08889196;33.36898825;741.4200279;737.1911171;7008.212616
29.85;0.475762523;92;8238;71.1425724;33.3661094;741.6802678;737.4379381;7002.479271
29.85;0.475762523;92;8238;71.19015175;33.36691353;741.9402273;737.6844815;7004.080726
29.85;0.475762523;92;8238;71.19937631;33.36927224;742.1999067;737.9307477;7008.778207
29.85;0.475762523;92;8238;71.18362558;33.3720773;742.4593062;738.1767369;7014.364586
29.85;0.475762523;92;8238;71.15772874;33.3735715;742.7184263;738.4224496;7017.340355
29.85;0.475762523;92;8238;71.23596955;33.37622753;742.9772671;738.667886;7022.629952
29.85;0.475762523;92;8238;71.31149567;33.38204834;743.235829;738.9130463;7034.222337
29.85;0.475762523;92;8238;71.16845568;33.38535587;743.4941124;739.157931;7040.809424
29.85;0.475762523;92;8238;71.18588982;33.38642794;743.7521174;739.4025404;7042.944496
29.85;0.475762523;27;8238;71.39991733;33.38824734;744.0098444;739.6468746;7046.567914
29.85;0.475762523;27;8238;71.76238475;33.39477905;744.2672937;739.8909341;7059.576075
29.85;0.475762523;27;8238;72.21033693;33.41315183;744.5244656;740.1347192;7096.166237
29.85;0.475762523;27;8238;72.51197645;33.43936992;744.7813604;740.3782302;7148.380658
29.85;0.475762523;27;8238;72.80764884;33.4682662;745.0379783;740.6214673;7205.928828
29.85;0.475762523;27;8238;73.13176937;33.50791114;745.2943198;740.8644309;7284.883376
29.85;0.475762523;27;8238;74.18789251;33.55216463;745.550385;741.1071213;7373.016065
29.85;0.475762523;27;8238;74.94007936;33.54362674;745.8061744;741.3495388;7356.012496
29.85;0.475762523;27;8238;74.68510454;33.4865233;746.0616881;741.5916838;7242.288596
29.85;0.475762523;27;8238;74.71605456;33.47126201;746.3169265;741.8335564;7211.895104
29.85;0.475762523;27;8238;75.02143151;33.47750085;746.5718898;742.075157;7224.320004
29.85;0.475762523;27;8238;75.1273495;33.4905949;746.8265785;742.316486;7250.397356
29.85;0.475762523;27;8238;75.44905043;33.51004917;747.0809927;742.5575436;7289.141365
29.85;0.475762523;27;8238;75.5688245;33.52827199;747.3351327;742.7983302;7325.432874
29.85;0.475762523;27;8238;75.86109501;33.55095503;747.5889989;743.0388459;7370.607096
29.85;0.475762523;27;8238;75.97075296;33.57059288;747.8425916;743.2790913;7409.716691
29.85;0.475762523;27;8238;76.23529954;33.59452606;748.095911;743.5190664;7457.380622
29.85;0.475762523;27;8238;76.36369633;33.61704001;748.3489575;743.7587718;7502.2181
29.85;0.475762523;27;8238;76.54232143;33.63773201;748.6017313;743.9982076;7543.42708
29.85;0.475762523;27;8238;76.66679123;33.65821089;748.8542327;744.2373741;7584.211624
29.85;0.475762523;27;8238;76.8472088;33.67822547;749.106462;744.4762717;7624.071504
29.85;0.475762523;27;8238;77.01806574;33.69661734;749.3584196;744.7149007;7660.699691
29.85;0.475762523;27;8238;77.16097461;33.71361467;749.6101057;744.9532613;7694.550576
29.85;0.475762523;27;8238;77.30355081;33.72954637;749.8615205;745.191354;7726.27923
29.85;0.475762523;27;8238;77.45849995;33.74251509;750.1126645;745.4291788;7752.106982
29.85;0.475762523;27;8238;77.66745846;33.75839494;750.3635378;745.6667363;7783.732358
29.85;0.475762523;27;8238;77.76683332;33.76909446;750.6141409;745.9040266;7805.040903
29.85;0.475762523;27;8238;77.96363732;33.7826561;750.8644739;746.1410501;7832.049476
29.85;0.475762523;27;8238;78.0707404;33.79307574;751.1145371;746.3778071;7852.800634
29.85;0.475762523;27;8238;78.22346087;33.80186535;751.3643309;746.6142978;7870.305521
29.85;0.475762523;27;8238;78.33847438;33.80942271;751.6138556;746.8505227;7885.356312
29.85;0.475762523;27;8238;78.46232438;33.8154493;751.8631114;747.0864818;7897.358525
29.85;0.475762523;27;8238;78.55604564;33.82179591;752.1120986;747.3221757;7909.998065
29.85;0.475762523;27;8238;78.68880535;33.82383497;752.3608175;747.5576045;7914.058938
29.85;0.475762523;27;8238;78.8029503;33.82633369;752.6092684;747.7927686;7919.035239
29.85;0.475762523;27;8238;78.92001137;33.82786247;752.8574516;748.0276683;7922.079873
29.85;0.475762523;27;8238;79.03374235;33.82858985;753.1053673;748.2623038;7923.528477
29.85;0.475762523;27;8238;79.1464739;33.82838351;753.353016;748.4966754;7923.117534
29.85;0.475762523;27;8238;79.25907761;33.82632424;753.6003978;748.7307836;7919.016418
29.85;0.475762523;27;8238;79.36884619;33.82420237;753.847513;748.9646285;7914.790618
29.85;0.475762523;27;8238;79.47593283;33.82154423;754.0943619;749.1982104;7909.496825
29.85;0.475762523;27;8238;79.57761833;33.81996187;754.3409449;749.4315296;7906.34549
29.85;0.475762523;27;8238;79.6796159;33.81608825;754.5872622;749.6645865;7898.631012
29.85;0.475762523;27;8238;79.77225508;33.81227607;754.833314;749.8973814;7891.038896
29.85;0.475762523;27;8238;79.88097555;33.80794235;755.0791008;750.1299144;7882.408117
29.85;0.475762523;27;8238;79.9617467;33.80373445;755.3246226;750.362186;7874.027904
29.85;0.475762523;27;8238;80.05755338;33.7976561;755.56988;750.5941964;7861.922623
29.85;0.475762523;27;8238;80.14417103;33.79264729;755.814873;750.8259459;7851.947349
29.85;0.475762523;27;8238;80.22951988;33.78743698;756.0596021;751.0574349;7841.570806
29.85;0.475762523;27;8238;80.31284449;33.78202312;756.3040675;751.2886635;7830.788879
29.85;0.475762523;27;8238;80.39407983;33.77646956;756.5482694;751.5196321;7819.728736
29.85;0.475762523;27;8238;80.47323893;33.77081511;756.7922082;751.750341;7808.467667
29.85;0.475762523;27;8238;80.5503394;33.7650832;757.0358842;751.9807904;7797.052317
29.85;0.475762523;27;8238;80.62538446;33.75928973;757.2792976;752.2109807;7785.51438
29.85;0.475762523;27;8238;80.69836718;33.7534477;757.5224487;752.4409122;7773.879725
29.85;0.475762523;27;8238;80.76928228;33.74756943;757.7653378;752.6705851;7762.17291
29.85;0.475762523;27;8238;80.83813542;33.74166764;758.0079652;752.8999998;7750.419252
29.85;0.475762523;27;8238;80.9049471;33.73575591;758.2503312;753.1291565;7738.645795
29.85;0.475762523;27;8238;80.96975214;33.72984891;758.492436;753.3580555;7726.881752
29.85;0.475762523;27;8238;81.03259653;33.72396265;758.7342799;753.5866971;7715.159027
29.85;0.475762523;27;8238;81.09353382;33.71811633;758.9758632;753.8150816;7703.51582
29.85;0.475762523;27;8238;81.1526255;33.71233562;759.2171862;754.0432093;7692.003292
29.85;0.475762523;27;4706;81.20993575;33.56683423;759.4582492;754.2710805;7402.231175
29.85;0.475762523;27;4706;81.26580387;33.56065856;759.342017;754.1523557;7389.932069
29.85;0.475762523;27;4706;81.30189661;33.55426699;759.22591;754.0337645;7377.203005
29.85;0.475762523;27;4706;81.33448582;33.54761616;759.1099281;753.9153065;7363.957592
29.85;0.475762523;27;4706;81.36441694;33.54070906;758.9940712;753.7969818;7350.201806
29.85;0.475762523;27;4706;81.39212969;33.53360087;758.8783391;753.6787902;7336.045555
29.85;0.475762523;27;4706;81.41794144;33.52635986;758.7627317;753.5607314;7321.624775
29.85;0.475762523;27;4706;81.44209181;33.51905445;758.6472489;753.4428054;7307.075746
29.85;0.475762523;27;4706;81.46476449;33.51174733;758.5318906;753.325012;7292.523319
29.85;0.475762523;27;4706;81.4860964;33.50449378;758.4166565;753.2073511;7278.077561
29.85;0.475762523;27;4706;81.50602966;33.49737132;758.3015466;753.0898224;7263.892877
29.85;0.475762523;27;4706;81.52552325;33.49028074;758.1865608;752.972426;7249.771693
29.85;0.475762523;27;4706;81.54256883;33.48347275;758.0716988;752.8551615;7236.213292
29.85;0.475762523;27;4706;81.56068235;33.47658251;757.9569606;752.7380289;7222.491094
29.85;0.475762523;27;4706;81.5758829;33.47011697;757.842346;752.621028;7209.614702
29.85;0.475762523;27;4706;81.59105816;33.46375975;757.727855;752.5041587;7196.954041
29.85;0.475762523;27;4706;81.6025412;33.45788877;757.6134873;752.3874208;7185.261736
29.85;0.475762523;27;4706;81.61607169;33.45170453;757.4992428;752.2708141;7172.945566
29.85;0.475762523;27;4706;81.63047549;33.44576569;757.3851215;752.1543386;7161.118107
29.85;0.475762523;27;4706;81.61386194;33.44375984;757.2711231;752.0379941;7157.123381
29.85;0.475762523;27;4706;81.64495768;33.43418635;757.1572475;751.9217803;7138.057371
29.85;0.475762523;27;4706;81.65440279;33.43017856;757.0434947;751.8056973;7130.075692
29.85;0.475762523;27;4706;81.66087881;33.425308;756.9298644;751.6897448;7120.375763
29.85;0.475762523;27;4706;81.66932443;33.42043109;756.8163566;751.5739227;7110.663202
29.85;0.475762523;27;4706;81.67760112;33.41573676;756.702971;751.4582308;7101.314231
29.85;0.475762523;27;4706;81.68943223;33.41069753;756.5897077;751.342669;7091.278397
29.85;0.475762523;27;4706;81.69564104;33.40678226;756.4765664;751.2272372;7083.480969
29.85;0.475762523;27;4706;81.7023951;33.40269135;756.363547;751.1119351;7075.333761
29.85;0.475762523;27;4706;81.7092535;33.39873566;756.2506494;750.9967627;7067.455839
29.85;0.475762523;27;4706;81.72002397;33.39445243;756.1378734;750.8817199;7058.925604
29.85;0.475762523;27;4706;81.72739663;33.39099837;756.025219;750.7668063;7052.046697
29.85;0.475762523;27;4706;81.73358596;33.3876008;755.9126859;750.652022;7045.280302
29.85;0.475762523;27;4706;81.73964738;33.38431134;755.8002741;750.5373668;7038.72919
29.85;0.475762523;27;4706;81.74549647;33.38113872;755.6879834;750.4228405;7032.410786
29.85;0.475762523;27;4706;81.75126147;33.37806478;755.5758138;750.308443;7026.288903
29.85;0.475762523;27;4706;81.74320356;33.37684105;755.4637649;750.1941741;7023.851795
29.85;0.475762523;27;4706;81.75485034;33.37233576;755.3518369;750.0800337;7014.879327
29.85;0.475762523;27;4706;81.76459743;33.36904439;755.2400294;749.9660217;7008.324435
29.85;0.475762523;27;4706;81.75640395;33.36837211;755.1283424;749.8521379;7006.985545
29.85;0.475762523;27;4706;81.76720454;33.36427557;755.0167758;749.7383821;6998.827125
29.85;0.475762523;27;4706;81.77653293;33.36133432;754.9053293;749.6247542;6992.969502
29.85;0.475762523;27;4706;81.78264349;33.35908088;754.794003;749.5112541;6988.481674
29.85;0.475762523;27;4706;81.78586512;33.35715999;754.6827966;749.3978817;6984.656151
29.85;0.475762523;27;4706;81.78972647;33.35518131;754.57171;749.2846367;6980.715526
29.85;0.475762523;27;4706;81.79347621;33.35322065;754.4607432;749.1715191;6976.810786
29.85;0.475762523;27;4706;81.79718043;33.35131977;754.3498959;749.0585286;6973.025103
29.85;0.475762523;27;4706;81.80080085;33.34948449;754.239168;748.9456653;6969.370057
29.85;0.475762523;27;4706;81.80434264;33.3477153;754.1285595;748.8329288;6965.846654
29.85;0.475762523;27;4706;81.80207923;33.34665349;754.0180701;748.7203191;6963.732007
29.85;0.475762523;27;4706;81.80568202;33.34454583;753.9076998;748.607836;6959.534511
29.85;0.475762523;27;4706;81.80933397;33.34286962;753.7974484;748.4954794;6956.196268
29.85;0.475762523;27;4706;81.81243716;33.34129564;753.6873159;748.3832492;6953.061617
29.85;0.475762523;27;4706;81.81542939;33.33979312;753.577302;748.2711452;6950.069298
29.85;0.475762523;27;4706;81.79549308;33.34100825;753.4674066;748.1591672;6952.489286
29.85;0.475762523;27;4706;81.81740003;33.33569178;753.3576297;748.0473151;6941.901308
29.85;0.475762523;27;4706;81.80087235;33.33793116;753.247971;747.9355888;6946.361125
29.85;0.475762523;27;4706;81.82197072;33.33278606;753.1384305;747.8239882;6936.114446
29.85;0.475762523;27;4706;81.80525836;33.33522915;753.029008;747.712513;6940.979958
29.85;0.475762523;27;4706;81.8262907;33.33028682;752.9197035;747.6011632;6931.1371
29.85;0.475762523;27;4706;81.80973584;33.33284016;752.8105167;747.4899386;6936.222191
29.85;0.475762523;27;4706;81.83158024;33.32787389;752.7014476;747.378839;6926.33164
29.85;0.475762523;27;4706;81.84175027;33.32760505;752.592496;747.2678644;6925.796245
29.85;0.475762523;27;4706;81.84960245;33.3260486;752.4836617;747.1570146;6922.696514
29.85;0.475762523;27;4706;81.85471876;33.32541632;752.3749448;747.0462894;6921.437295
29.85;0.475762523;27;4706;81.85854427;33.32481365;752.266345;746.9356888;6920.237051
29.85;0.475762523;27;4706;81.86256598;33.32416588;752.1578622;746.8252125;6918.946987
29.85;0.475762523;27;4706;81.86690087;33.3234616;752.0494964;746.7148604;6917.544385
29.85;0.475762523;27;4706;81.86864944;33.32294169;751.9412473;746.6046324;6916.508961
29.85;0.475762523;27;4706;81.87253514;33.32206666;751.8331148;746.4945284;6914.766308
29.85;0.475762523;27;4706;81.87606346;33.32131743;751.7250988;746.3845482;6913.274189
29.85;0.475762523;27;4706;81.87915886;33.32061229;751.6171993;746.2746916;6911.869876
29.85;0.475762523;27;4706;81.86778531;33.3218539;751.509416;746.1649586;6914.342581
29.85;0.475762523;27;4706;81.88258722;33.31867414;751.4017488;746.055349;6908.00997
29.85;0.475762523;27;4706;81.88803452;33.31794581;751.2941977;745.9458626;6906.559465
29.85;0.475762523;27;4706;81.89071619;33.31743782;751.1867624;745.8364994;6905.54777
29.85;0.475762523;27;4706;81.89352817;33.31687494;751.0794429;745.7272591;6904.426773
29.85;0.475762523;27;4706;81.89629007;33.31630327;750.9722391;745.6181416;6903.288273
29.85;0.475762523;27;4706;81.89900486;33.31571961;750.8651507;745.5091469;6902.125901
29.85;0.475762523;27;4706;81.90165242;33.31513105;750.7581778;745.4002747;6900.953754
29.85;0.475762523;27;4706;81.90422334;33.31454267;750.6513201;745.2915249;6899.781961
29.85;0.475762523;27;4706;81.90672531;33.31395748;750.5445776;745.1828975;6898.616534
29.85;0.475762523;27;4706;81.90917507;33.31337749;750.43795;745.0743922;6897.461468
29.85;0.475762523;27;4706;81.91159088;33.31280423;750.3314374;744.9660088;6896.319788
29.85;0.475762523;27;4706;81.91398778;33.31223893;750.2250396;744.8577474;6895.193968
29.85;0.475762523;27;4706;81.91637551;33.31168262;750.1187564;744.7496077;6894.086058
29.85;0.475762523;27;4706;81.91875851;33.31113612;750.0125877;744.6415896;6892.99768
29.85;0.475762523;27;4706;81.92113713;33.3106;749.9065334;744.533693;6891.929978
29.85;0.475762523;27;4706;81.92350919;33.31007459;749.8005934;744.4259177;6890.883587
29.85;0.475762523;27;4706;81.92587135;33.30955994;749.6947675;744.3182636;6889.858656
29.85;0.475762523;27;4706;81.92822005;33.30905594;749.5890557;744.2107305;6888.854913
29.85;0.475762523;27;4706;81.93055211;33.30856228;749.4834578;744.1033184;6887.871764
29.85;0.475762523;27;4706;81.93286496;33.30807855;749.3779736;743.996027;6886.908398
29.85;0.475762523;27;4706;81.93515672;33.30760428;749.2726032;743.8888563;6885.963879
29.85;0.475762523;27;4706;81.9374261;33.30713899;749.1673462;743.7818061;6885.037221
29.85;0.475762523;27;4706;81.93967238;33.30668217;749.0622027;743.6748762;6884.127445
29.85;0.475762523;27;4706;81.94189523;33.30623335;748.9571725;743.5680667;6883.233612
29.85;0.475762523;27;4706;81.94409463;33.3057921;748.8522554;743.4613772;6882.354841
29.85;0.475762523;27;4706;81.94627082;33.305358;748.7474514;743.3548077;6881.490318
29.85;0.475762523;27;4706;81.94842419;33.30493069;748.6427604;743.248358;6880.639297
29.85;0.475762523;27;4706;81.95055527;33.30450981;748.5381821;743.142028;6879.801094
29.85;0.475762523;27;4706;81.95266469;33.30409505;748.4337165;743.0358176;6878.975086
29.85;0.475762523;27;4706;81.95475312;33.30368612;748.3293635;742.9297266;6878.160701
29.85;0.475762523;27;4706;81.95682128;33.30328277;748.2251229;742.8237549;6877.357412
29.85;0.475762523;27;4706;81.95886992;33.30288475;748.1209947;742.7179024;6876.564737
29.85;0.475762523;27;4706;81.96089982;33.30249184;748.0169787;742.6121689;6875.782227
29.85;0.475762523;27;4706;81.96291174;33.30210382;747.9130747;742.5065543;6875.009466
29.85;0.475762523;27;4706;81.96490647;33.3017205;747.8092827;742.4010585;6874.24607
29.85;0.475762523;27;4706;81.96688479;33.3013417;747.7056025;742.2956813;6873.491678
29.85;0.475762523;27;4706;81.96884746;33.30096726;747.6020341;742.1904226;6872.745958
29.85;0.475762523;27;4706;81.97079526;33.30059701;747.4985772;742.0852822;6872.008595
29.85;0.475762523;27;4706;81.97272895;33.30023081;747.3952318;741.9802601;6871.279298
29.85;0.475762523;27;4706;81.97464928;33.29986853;747.2919978;741.8753561;6870.557795
29.85;0.475762523;27;4706;81.97655699;33.29951003;747.188875;741.77057;6869.843833
29.85;0.475762523;27;4706;81.97845283;33.2991552;747.0858634;741.6659018;6869.137173
29.85;0.475762523;27;4706;81.98033753;33.29880392;746.9829627;741.5613512;6868.437594
29.85;0.475762523;27;4706;81.98221182;33.2984561;746.8801729;741.4569182;6867.744891
29.85;0.475762523;27;4706;81.98407642;33.29811164;746.7774939;741.3526027;6867.058871
29.85;0.475762523;27;4706;81.98593205;33.29777044;746.6749255;741.2484044;6866.379357
29.85;0.475762523;27;4706;81.98777942;33.29743242;746.5724676;741.1443234;6865.706185
29.85;0.475762523;27;4706;81.98961927;33.29709751;746.4701202;741.0403593;6865.039201
29.85;0.475762523;27;4706;81.99145229;33.29676564;746.367883;740.9365122;6864.378266
29.85;0.475762523;27;4706;81.9932792;33.29643674;746.265756;740.8327818;6863.72325
29.85;0.475762523;27;4706;81.99510072;33.29611076;746.163739;740.7291681;6863.074037
29.85;0.475762523;27;4706;81.99691756;33.29578763;746.061832;740.6256709;6862.430518
29.85;0.475762523;27;4706;81.99873042;33.29546732;745.9600347;740.5222901;6861.792597
29.85;0.475762523;27;4706;82.00054001;33.29514977;745.8583472;740.4190255;6861.160185
29.85;0.475762523;27;4706;82.00234704;33.29483494;745.7567692;740.3158771;6860.533203
29.85;0.475762523;27;4706;82.0041522;33.29452281;745.6553006;740.2128446;6859.911582
29.85;0.475762523;27;4706;82.00595619;33.29421334;745.5539414;740.109928;6859.295258
29.85;0.475762523;27;4706;82.0077597;33.2939065;745.4526915;740.0071271;6858.684176
29.85;0.475762523;27;4706;82.00956339;33.29360227;745.3515506;739.9044418;6858.078287
29.85;0.475762523;27;4706;82.01136792;33.29330063;745.2505187;739.801872;6857.477548
29.85;0.475762523;27;4706;82.01317395;33.29300155;745.1495957;739.6994175;6856.881921
29.85;0.475762523;27;4706;82.01498208;33.29270502;745.0487814;739.5970782;6856.291373
29.85;0.475762523;27;4706;82.01679293;33.29241103;744.9480757;739.494854;6855.705874
29.85;0.475762523;27;4706;82.01860706;33.29211956;744.8474786;739.3927448;6855.125397
29.85;0.475762523;27;4706;82.020425;33.29183059;744.7469898;739.2907503;6854.549915
29.85;0.475762523;27;4706;82.02224726;33.29154413;744.6466094;739.1888706;6853.979406
29.85;0.475762523;27;4706;82.02407429;33.29126015;744.5463371;739.0871054;6853.413843
29.85;0.475762523;27;4706;82.0259065;33.29097863;744.4461728;738.9854547;6852.8532
29.85;0.475762523;27;4706;82.02774423;33.29069958;744.3461165;738.8839182;6852.29745
29.85;0.475762523;27;4706;82.02958779;33.29042296;744.246168;738.782496;6851.74656
29.85;0.475762523;27;4706;82.03143738;33.29014877;744.1463272;738.6811878;6851.200495
29.85;0.475762523;27;4706;82.03329317;33.28987698;744.0465939;738.5799935;6850.659211
29.85;0.475762523;27;4706;82.03515523;33.28960757;743.9469682;738.4789129;6850.122661
29.85;0.475762523;27;4706;82.03702357;33.2893405;743.8474497;738.3779461;6849.590788
29.85;0.475762523;27;4706;82.03889807;33.28907575;743.7480385;738.2770928;6849.063527
29.85;0.475762523;27;4706;82.04077858;33.28881328;743.6487345;738.1763529;6848.540804
29.85;0.475762523;27;4706;82.0426648;33.28855304;743.5495374;738.0757263;6848.022533
29.85;0.475762523;27;4706;82.04455638;33.28829499;743.4504472;737.9752128;6847.508619
29.85;0.475762523;27;4706;82.04645286;33.28803908;743.3514638;737.8748123;6846.998953
29.85;0.475762523;27;4706;82.04835366;33.28778524;743.2525871;737.7745248;6846.493417
29.85;0.475762523;27;4706;82.05025815;33.2875334;743.1538169;737.67435;6845.991878
29.85;0.475762523;27;4706;82.05216558;33.2872835;743.0551531;737.5742879;6845.494194
29.85;0.475762523;27;4706;82.05407512;33.28703546;742.9565956;737.4743383;6845.000209
29.85;0.475762523;27;4706;82.05598587;33.2867892;742.8581444;737.374501;6844.509756
29.85;0.475762523;27;4706;82.05789684;33.28654461;742.7597992;737.2747761;6844.022659
29.85;0.475762523;27;4706;82.05980699;33.28630162;742.66156;737.1751632;6843.538731
29.85;0.475762523;27;4706;82.0617152;33.28606012;742.5634266;737.0756624;6843.057777
29.85;0.475762523;27;4706;82.06362032;33.28582002;742.465399;736.9762735;6842.579595
29.85;0.475762523;27;4706;82.06552116;33.2855812;742.367477;736.8769964;6842.103976
29.85;0.475762523;27;4706;82.0674165;33.28534356;742.2696605;736.7778308;6841.630709
29.85;0.475762523;27;4706;82.06930511;33.28510699;742.1719494;736.6787768;6841.15958
29.85;0.475762523;27;4706;82.07118574;33.28487139;742.0743436;736.5798342;6840.690373
29.85;0.475762523;27;4706;82.07305715;33.28463665;741.976843;736.4810028;6840.222875
29.85;0.475762523;27;4706;82.07491811;33.28440266;741.8794475;736.3822825;6839.756875
29.85;0.475762523;27;4706;82.07676743;33.28416932;741.7821569;736.2836733;6839.292167
29.85;0.475762523;27;4706;82.07860392;33.28393653;741.6849711;736.185175;6838.828551
29.85;0.475762523;27;4706;82.08042647;33.28370419;741.58789;736.0867874;6838.365834
29.85;0.475762523;27;4706;82.08223398;33.28347221;741.4909136;735.9885104;6837.903833
29.85;0.475762523;27;4706;82.08402541;33.2832405;741.3940416;735.890344;6837.442377
29.85;0.475762523;27;4706;82.08579978;33.28300898;741.297274;735.7922879;6836.981302
20.85;0.475762523;27;4706;80.57777893;30.1245647;741.2006107;735.6943421;18470.68441
20.85;0.475762523;27;4706;79.0412306;30.10685648;741.1040516;735.5965064;18435.41774
20.85;0.475762523;27;4706;78.86244007;29.99759005;741.0075965;735.4987808;18217.80907
20.85;0.475762523;27;4706;78.81649646;29.70309031;740.9112453;735.401165;17631.30048
20.85;0.475762523;27;4706;78.69445181;29.19829549;740.814998;735.3036591;16625.98045
20.85;0.475762523;27;4706;78.53829654;28.55643064;740.7188543;735.2062627;15347.67969
20.85;0.475762523;27;4706;78.36484258;27.88134243;740.6228143;735.1089759;14003.21321
20.85;0.475762523;27;4706;78.19489943;27.25555668;740.5268777;735.0117984;12756.93465
20.85;0.475762523;27;4706;78.04345876;26.72448872;740.4310445;734.9147303;11699.29054
20.85;0.475762523;27;4706;77.91804892;26.30101315;740.3353146;734.8177713;10855.92119
20.85;0.475762523;27;4706;77.81931605;25.97644216;740.2396878;734.7209213;10209.52447
20.85;0.475762523;27;4706;77.73286539;25.7133177;740.1441641;734.6241802;9685.50108
20.85;0.475762523;27;4706;77.67766086;25.5541837;740.0487433;734.5275479;9368.579037
20.85;0.475762523;27;4706;77.62190769;25.39850277;739.9534253;734.4310243;9058.533951
20.85;0.475762523;27;4706;77.59055342;25.27830808;739.8582101;734.3346092;8819.161183
20.85;0.475762523;64;4706;77.28441317;25.17314725;739.7630974;734.2383026;8609.728979
20.85;0.475762523;64;4706;76.66880291;25.08344265;739.6680872;734.1421042;8431.078516
20.85;0.475762523;64;4706;76.02036384;25.00608408;739.5731794;734.046014;8277.015681
20.85;0.475762523;64;4706;75.31458983;24.93930074;739.4783738;733.9500318;8144.01385
20.85;0.475762523;64;4706;74.60499848;24.88585404;739.3836705;733.8541576;8037.5725
20.85;0.475762523;64;4706;73.53466811;24.85717566;739.2890691;733.7583912;7980.45831
20.85;0.475762523;64;4706;72.02167184;25.03851246;739.1945697;733.6627324;8341.598147
20.85;0.475762523;64;4706;71.62086216;25.30762401;739.1001721;733.5671813;8877.545076
20.85;0.475762523;64;4706;71.15268007;25.38736938;739.0058762;733.4717376;9036.361324
20.85;0.475762523;64;4706;70.56193289;25.38297291;738.911682;733.3764012;9027.605577
20.85;0.475762523;64;4706;69.95648154;25.34777727;738.8175892;733.281172;8957.51199
20.85;0.475762523;64;4706;69.32869573;25.3009665;738.7235978;733.1860499;8864.286381
20.85;0.475762523;64;4706;68.6324802;25.24867908;738.6297077;733.0910347;8760.153792
20.85;0.475762523;64;4706;68.14911561;25.19835686;738.5359188;732.9961264;8659.934975
20.85;0.475762523;64;4706;67.61019325;25.14747765;738.4422309;732.9013248;8558.60689
20.85;0.475762523;64;4706;67.08688911;25.10467043;738.348644;732.8066299;8473.354517
20.85;0.475762523;64;4706;66.58797401;24.99319121;738.2551579;732.7120414;8251.33898
20.85;0.475762523;64;4706;66.11858036;24.86522693;738.1617726;732.6175592;7996.492761
20.85;0.475762523;64;4706;65.68725161;24.77087478;738.0684879;732.5231833;7808.586496
20.85;0.475762523;64;4706;65.25186453;24.67861867;737.9753037;732.4289136;7624.854588
20.85;0.475762523;64;4706;64.89901646;24.54785176;737.8822199;732.3347498;7364.426796
20.85;0.475762523;64;4706;64.58124559;24.43061371;737.7892364;732.2406919;7130.9423
20.85;0.475762523;64;4706;64.26420052;24.3660052;737.6963531;732.1467398;7002.271759
20.85;0.475762523;64;4706;63.98840682;24.37928252;737.6035699;732.0528934;7028.714084
20.85;0.475762523;64;4706;63.73025589;24.37654882;737.5108866;731.9591524;7023.26982
20.85;0.475762523;64;4706;63.48832169;24.35855444;737.4183032;731.8655169;6987.433242
20.85;0.475762523;64;4706;63.24729939;24.31085534;737.3258196;731.7719867;6892.438488
20.85;0.475762523;64;4706;63.07418049;24.2530866;737.2334357;731.6785616;6777.38962
20.85;0.475762523;64;4706;62.8606639;24.21038535;737.1411513;731.5852416;6692.348299
20.85;0.475762523;64;4706;62.65842282;24.20475894;737.0489663;731.4920265;6681.143065
20.85;0.475762523;64;4706;62.51376784;24.21571655;736.9568807;731.3989163;6702.965596
20.85;0.475762523;64;4706;62.35457105;24.21440331;736.8648942;731.3059107;6700.350233
20.85;0.475762523;64;4706;62.22380994;24.17936368;736.7730069;731.2130097;6630.567346
20.85;0.475762523;64;4706;62.11447008;24.14224986;736.6812187;731.1202132;6556.653619
20.85;0.475762523;64;4706;62.03190728;24.11873028;736.5895293;731.0275211;6509.813391
20.85;0.475762523;64;4706;61.95189598;24.12192891;736.4979387;730.9349331;6516.183588
20.85;0.475762523;64;4706;61.91181226;24.15089789;736.4064468;730.8424493;6573.876517
20.85;0.475762523;64;4706;61.90429896;24.17092235;736.3150535;730.7500695;6613.756081
20.85;0.475762523;64;4706;61.88771544;24.16984044;736.2237587;730.6577936;6611.601403
20.85;0.475762523;64;4706;61.89735437;24.16290951;736.1325622;730.5656214;6597.798161
20.85;0.475762523;64;4706;61.9647449;24.16923699;736.041464;730.4735528;6610.399604
20.85;0.475762523;64;4706;62.00496718;24.192254;735.950464;730.3815878;6656.238961
20.85;0.475762523;64;4706;62.10219877;24.22079852;735.859562;730.2897262;6713.086563
20.85;0.475762523;64;4706;62.2136118;24.25765204;735.768758;730.197968;6786.481886
20.85;0.475762523;64;4706;62.32496555;24.28415653;735.6780518;730.1063128;6839.266691
20.85;0.475762523;64;4706;62.44478968;24.31506057;735.5874434;730.0147608;6900.813392
20.85;0.475762523;64;4706;62.60644167;24.35352402;735.4969325;729.9233117;6977.414967
20.85;0.475762523;64;4706;62.72292469;24.41191929;735.4065193;729.8319654;7093.711594
20.85;0.475762523;64;4706;62.83935889;24.47528408;735.3162034;729.7407219;7219.905232
20.85;0.475762523;64;4706;62.99055356;24.53192611;735.2259849;729.6495809;7332.710203
20.85;0.475762523;64;4706;62.98583748;24.58362043;735.1358635;729.5585424;7435.661599
