Tw_in [°C];mw_dot [l/min];Hpev;Theater2 [°C];pc [bar];Tw_out [°C];Pheat_out [W];mw_dot [kg/s]
32.94537939;13.69254663;35.69683147;568.2545822;70.75465295;36.82594771;3705.271092;0.228209111
32.94537939;13.69254663;35.69683147;569.2694623;70.83030035;36.8293478;3708.517584;0.228209111
32.94537939;13.69254663;35.69683147;570.2843425;70.87584081;36.8410917;3719.730975;0.228209111
32.94537939;13.69254663;35.69683147;571.2992226;70.94798421;36.84312993;3721.677135;0.228209111
32.94537939;13.69254663;35.69683147;572.3141027;70.98574579;36.85571123;3733.690105;0.228209111
32.94537939;13.69254663;35.69683147;573.3289829;71.06892042;36.85487925;3732.895702;0.228209111
32.94537939;13.69254663;35.69683147;574.343863;71.12096449;36.8654159;3742.956382;0.228209111
32.94537939;13.69254663;35.69683147;575.3587431;71.17564661;36.87332203;3750.505363;0.228209111
32.94537939;13.69254663;35.69683147;576.3736233;71.24836628;36.87609663;3753.154629;0.228209111
32.94537939;13.69254663;35.69683147;577.3885034;71.29035285;36.88693749;3763.50577;0.228209111
32.94537939;13.69254663;35.69683147;578.4033835;71.37020317;36.88832562;3764.8312;0.228209111
32.94537939;13.69254663;35.69683147;579.4182637;71.42030998;36.8996311;3775.625975;0.228209111
32.94537939;13.69254663;35.69683147;580.4331438;71.48286179;36.90566582;3781.388089;0.228209111
32.94537939;13.69254663;35.69683147;581.4480239;71.54183566;36.91230704;3787.729305;0.228209111
32.94537939;13.69254663;35.69683147;582.4629041;71.60940872;36.91846464;3793.608749;0.228209111
32.94537939;13.69254663;35.69683147;583.4777842;71.66184428;36.92561459;3800.435714;0.228209111
32.94537939;13.69254663;35.69683147;584.4926643;71.73182132;36.92963237;3804.271997;0.228209111
32.94537939;13.69254663;35.69683147;585.5075445;71.78516774;36.93874496;3812.972936;0.228209111
32.94537939;13.69254663;35.69683147;586.5224246;71.85283245;36.94491929;3818.86836;0.228209111
32.94537939;13.69254663;35.69683147;587.5373048;71.90630094;36.95165343;3825.298292;0.228209111
32.94537939;13.69254663;35.69683147;588.5521849;71.95779105;36.96482349;3837.873426;0.228209111
32.94537939;13.69254663;35.69683147;589.567065;71.99392346;36.98012038;3852.479301;0.228209111
32.94537939;13.69254663;35.69683147;590.5819452;72.0750515;36.97985279;3852.223804;0.228209111
32.94537939;13.69254663;35.69683147;591.5968253;72.13419239;36.98816229;3860.157934;0.228209111
32.94537939;13.69254663;35.69683147;592.6117054;72.16504099;37.00420519;3875.476132;0.228209111
32.94537939;13.69254663;35.69683147;593.6265856;72.25455046;37.00095778;3872.375417;0.228209111
32.94537939;13.69254663;35.69683147;594.6414657;72.31521455;37.00818469;3879.275863;0.228209111
32.94537939;13.69254663;35.69683147;595.6563458;72.34013759;37.02721111;3897.442801;0.228209111
32.94537939;13.69254663;35.69683147;596.671226;72.43325707;37.02184551;3892.319583;0.228209111
32.94537939;13.69254663;35.69683147;597.6861061;72.47118969;37.03971959;3909.386235;0.228209111
32.94537939;13.69254663;35.69683147;598.7009862;72.50729108;37.05536119;3924.321256;0.228209111
32.94537939;13.69254663;35.69683147;599.7158664;72.58229809;37.05707816;3925.960668;0.228209111
32.94537939;13.69254663;35.69683147;600.7307465;72.63955158;37.06521459;3933.729544;0.228209111
32.94537939;13.69254663;35.78897733;601.7456266;72.68916383;37.06405194;3932.61942;0.228209111
32.94537939;13.69254663;35.88112319;602.7605068;72.75545549;37.05763449;3926.491863;0.228209111
32.94537939;13.69254663;35.97326904;603.7753869;72.76029019;37.07670984;3944.705519;0.228209111
32.94537939;13.69254663;36.0654149;604.790267;72.82810042;37.07169304;3939.915347;0.228209111
32.94537939;13.69254663;36.15756076;605.8051472;72.87669532;37.0746542;3942.742737;0.228209111
32.94537939;13.69254663;36.24970662;606.8200273;72.87616371;37.09694407;3964.025713;0.228209111
32.94537939;13.69254663;36.34185247;607.8349074;72.93194318;37.09591505;3963.043174;0.228209111
32.94537939;13.69254663;36.43399833;608.8497876;72.93682639;37.11698361;3983.159997;0.228209111
32.94537939;13.69254663;36.52614419;609.8646677;73.00573591;37.11053542;3977.003095;0.228209111
32.94537939;13.69254663;36.61829005;610.8795478;73.00408907;37.13323077;3998.673231;0.228209111
32.94537939;13.69254663;36.7104359;611.894428;73.03424317;37.14461662;4009.544739;0.228209111
32.94537939;13.69254663;36.80258176;612.9093081;73.03317496;37.16755912;4031.450863;0.228209111
32.94537939;13.69254663;36.89472762;613.9241882;73.08195511;37.16921496;4033.031902;0.228209111
32.94537939;13.69254663;36.98687347;614.9390684;73.11329548;37.17782625;4041.254189;0.228209111
32.94537939;13.69254663;37.07901933;615.9539485;73.12339984;37.19548983;4058.119855;0.228209111
32.94537939;13.69254663;37.17116519;616.9688286;73.16571928;37.19939023;4061.844059;0.228209111
32.94537939;13.69254663;37.26331105;617.9837088;73.18659791;37.21254084;4074.400619;0.228209111
32.94537939;13.69254663;37.3554569;618.9985889;73.22343011;37.21797496;4079.589265;0.228209111
32.94537939;13.69254663;37.44760276;620.013469;73.29435938;37.20519639;4067.387942;0.228209111
32.94537939;13.69254663;37.53974862;621.0283492;73.27916936;37.23313138;4094.061023;0.228209111
32.94537939;13.69254663;37.63189448;622.0432293;73.28323418;37.25392437;4113.914728;0.228209111
32.94537939;13.69254663;37.72404033;623.0581094;73.28020581;37.27718879;4136.128223;0.228209111
32.94537939;13.69254663;37.81618619;624.0729896;73.28494613;37.29866926;4156.638349;0.228209111
32.94537939;13.69254663;37.90833205;625.0878697;73.38903343;37.27593258;4134.928757;0.228209111
32.94537939;13.69254663;38.0004779;626.1027498;73.62737821;37.19332076;4056.048764;0.228209111
32.94537939;13.69254663;38.09262376;627.11763;74.39284243;36.90022566;3776.193679;0.228209111
32.94537939;13.69254663;38.18476962;628.1325101;74.22985635;37.03681133;3906.609351;0.228209111
32.94537939;13.69254663;38.27691548;629.1473902;74.10949776;37.13205924;3997.55462;0.228209111
32.94537939;13.69254663;38.36906133;630.1622704;73.4267325;37.44446144;4295.844648;0.228209111
32.94537939;13.69254663;38.46120719;631.1771505;73.20592351;37.51635677;4364.492245;0.228209111
32.94537939;13.69254663;38.55335305;632.1920306;73.24099087;37.49665507;4345.680532;0.228209111
32.94537939;13.69254663;38.64549891;633.2069108;73.47233324;37.40872392;4261.721505;0.228209111
32.94537939;13.69254663;38.73764476;634.2217909;74.308179;37.07880009;3946.701349;0.228209111
32.94537939;13.69254663;38.82979062;635.236671;74.2676143;37.15899602;4023.274579;0.228209111
32.94537939;13.69254663;38.92193648;636.2515512;74.18545166;37.2354086;4096.235372;0.228209111
32.94537939;13.69254663;39.01408233;637.2664313;73.51728204;37.54253001;4389.483161;0.228209111
32.94537939;13.69254663;39.10622819;638.2813114;73.26022457;37.63087137;4473.833868;0.228209111
32.94537939;13.69254663;39.19837405;639.2961916;73.81620033;37.40107109;4254.414379;0.228209111
32.94537939;13.60551574;39.29051991;640.3110717;73.93379717;37.42266321;4247.858678;0.226758596
32.94537939;13.51848485;39.29051991;641.3259518;74.24372889;37.35663453;4158.441744;0.225308081
32.94537939;13.43145396;39.29051991;642.340832;73.99076789;37.52944672;4293.529397;0.223857566
32.94537939;13.34442307;39.29051991;642.340832;74.81132225;37.15380938;3916.15917;0.222407051
32.94537939;13.25739218;39.29051991;642.340832;74.40189328;37.4073886;4125.047855;0.220956536
32.94537939;13.17036129;39.29051991;642.340832;74.34150413;37.47408276;4159.220925;0.219506022
32.94537939;13.0833304;39.29051991;642.340832;74.27727552;37.53700175;4189.140209;0.218055507
32.94537939;12.9962995;39.29051991;642.340832;74.22507772;37.59153949;4210.700066;0.216604992
32.94537939;12.90926861;39.29051991;642.340832;74.18185688;37.64081997;4226.865335;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.14963067;37.65033729;4235.432892;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.11696109;37.65976478;4243.919575;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.09673467;37.66289841;4246.740489;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.03458904;37.68812166;4269.446617;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.05291587;37.67195098;4254.889672;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.98072403;37.70263711;4282.513516;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.02904562;37.67199703;4254.931123;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.9945011;37.68238023;4264.278143;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.51181148;37.88863148;4449.946827;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.1128115;38.03337684;4580.24752;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.25853706;37.92640202;4483.948109;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.46556755;37.8191482;4387.397539;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.22579523;37.47302519;4075.815416;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.34272961;37.4590017;4063.191375;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.2653485;37.51541034;4113.970796;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.19472184;37.5554194;4149.987199;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.15918593;37.57035622;4163.433423;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.12342953;37.58312724;4174.929977;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.69414825;37.77023274;4343.363533;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.11752;38.00352133;4553.3714;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.24188006;37.9113162;4470.367753;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.75712603;37.68194312;4263.884661;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.21087035;37.4978482;4098.161241;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.13563684;37.5594244;4153.592531;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.1037454;37.58118724;4173.183575;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.13962118;37.560401;4154.471667;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.72044142;37.74115606;4317.188522;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.15301113;37.96678549;4520.301566;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.22425646;37.90630924;4465.860455;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.74250598;37.67581984;4258.372443;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.22853237;37.47422905;4076.899139;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.20325837;37.5080158;4107.314181;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.17826374;37.52370049;4121.433636;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.13721609;37.54202374;4137.92835;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.70807837;37.73017854;4307.306486;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.13975567;37.95738709;4511.841067;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.21350901;37.89907409;4459.347328;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.72528244;37.67256267;4255.440315;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.20534688;37.47331389;4076.075303;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.17472414;37.50957352;4108.716453;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.09845624;37.55453258;4149.18888;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.64011067;37.75044709;4325.552363;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.13750135;37.95767052;4512.096208;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.21111125;37.89554465;4456.170108;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.72395106;37.66924429;4252.453095;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.23751888;37.45242225;4057.268516;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.18250681;37.5008286;4100.844218;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.168333;37.51101742;4110.016258;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.11849118;37.53429278;4130.968886;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.70613984;37.7140082;4292.749842;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.09879871;37.96590396;4519.508002;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.20131213;37.89029104;4451.440772;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.69783046;37.6711757;4254.191759;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.52513361;37.76641221;4339.924266;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.24472027;37.87741179;4439.84679;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.32473535;37.84318155;4409.032509;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.70717163;37.65258348;4237.45492;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.99287744;37.53707904;4133.477094;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.27996;37.43186938;4038.766698;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.21960959;37.48130498;4083.26893;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.17748619;37.50740711;4106.766232;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.11988348;37.53507525;4131.673268;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.705724;37.7159157;4294.466992;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.12412383;37.94925251;4504.518263;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.19920411;37.89186655;4452.859059;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.6976699;37.67131143;4254.313939;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.52907615;37.7608048;4334.876442;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.26959349;37.8600793;4424.243974;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.32677056;37.83920159;4405.449723;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.70730125;37.65034898;4235.44341;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.99151643;37.5358139;4132.338204;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.27768823;37.4311337;4038.104425;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.21623852;37.48120606;4083.179885;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.17470374;37.50697975;4106.381523;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.11543506;37.5355278;4132.080656;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.70269878;37.71571869;4294.289639;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.1200324;37.94951187;4504.751743;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.1962862;37.89163931;4452.654495;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.69278294;37.67191965;4254.861463;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.52560638;37.76286511;4336.731148;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.2541278;37.86833171;4431.672844;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.21695328;37.8919363;4452.921845;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;73.41950566;37.80154969;4371.555253;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.07239564;37.49108009;4092.068549;0.215154477
32.94537939;12.90926861;39.29051991;642.340832;74.31897735;37.40960643;4018.725448;0.215154477
32.94537939;12.90926861;39.42286089;642.340832;74.26118609;37.43836079;4044.610306;0.215154477
32.94537939;12.90926861;39.55520187;642.340832;74.19028105;37.45917672;4063.34893;0.215154477
32.94537939;12.90926861;39.68754285;642.340832;74.11941913;37.47468471;4077.309324;0.215154477
32.94537939;12.90926861;39.81988383;642.340832;73.56221267;37.7021166;4282.044949;0.215154477
32.94537939;12.90926861;39.95222481;642.340832;73.07262266;37.88657371;4448.094412;0.215154477
32.94537939;12.90926861;40.0845658;642.340832;73.22464619;37.76827359;4341.599889;0.215154477
32.94537939;12.90926861;40.21690678;642.340832;73.81310153;37.47456603;4077.202487;0.215154477
32.94537939;12.90926861;40.34924776;642.340832;74.04317164;37.39823528;4008.489066;0.215154477
32.94537939;12.90926861;40.48158874;642.340832;73.65314798;37.58497821;4176.596229;0.215154477
32.94537939;12.90926861;40.61392972;642.340832;72.94335582;37.88934223;4450.58665;0.215154477
32.94537939;12.90926861;40.7462707;642.340832;73.10116988;37.76107186;4335.116854;0.215154477
32.94537939;12.90926861;40.87861169;642.340832;73.30739713;37.63097517;4218.002986;0.215154477
32.94537939;12.90926861;41.01095267;642.340832;73.33275793;37.60227284;4192.164969;0.215154477
32.94537939;12.90926861;41.14329365;642.340832;73.35415332;37.57565387;4168.202405;0.215154477
32.94537939;12.90926861;41.27563463;642.340832;73.35092416;37.56381036;4157.540795;0.215154477
32.94537939;12.90926861;41.40797561;642.340832;73.34938261;37.55081799;4145.844986;0.215154477
32.94537939;12.90926861;41.54031659;642.340832;73.32788503;37.55020797;4145.295844;0.215154477
32.94537939;12.90926861;41.67265758;642.340832;73.39546752;37.50138583;4101.345842;0.215154477
32.94537939;12.90926861;41.80499856;642.340832;73.30681155;37.53166735;4128.605458;0.215154477
32.94537939;12.90926861;41.93733954;642.340832;73.28825515;37.52686974;4124.28662;0.215154477
32.94537939;12.90926861;42.06968052;642.340832;73.26947029;37.52091783;4118.928668;0.215154477
32.94537939;12.90926861;42.2020215;642.340832;73.2536117;37.51335679;4112.122173;0.215154477
32.94537939;12.90926861;42.33436248;642.340832;73.22750062;37.51082331;4109.841521;0.215154477
32.94537939;12.90926861;42.46670347;642.340832;73.2089425;37.50473615;4104.361822;0.215154477
32.94537939;12.90926861;42.59904445;642.340832;73.17233447;37.50780493;4107.124357;0.215154477
32.94537939;12.90926861;42.73138543;642.340832;73.1282238;37.51502221;4113.6214;0.215154477
32.94537939;12.90926861;42.86372641;642.340832;73.09305999;37.51754423;4115.891738;0.215154477
32.94537939;12.90926861;42.99606739;642.340832;73.02639375;37.53731385;4133.688476;0.215154477
32.94537939;12.90926861;43.12840837;642.340832;72.65719844;37.71697374;4295.419447;0.215154477
32.94537939;12.90926861;43.26074936;642.340832;72.72031488;37.66227434;4246.178696;0.215154477
32.94537939;12.90926861;43.39309034;642.340832;72.94761374;37.52766251;4125.000274;0.215154477
32.94537939;12.90926861;43.52543132;642.340832;72.58059243;37.7089119;4288.162125;0.215154477
32.94537939;12.90926861;43.6577723;642.340832;72.65538694;37.64777493;4233.126241;0.215154477
32.94537939;12.90926861;43.79011328;642.340832;72.5296179;37.70316433;4282.988127;0.215154477
32.94537939;12.90926861;43.92245426;642.340832;72.59062068;37.65117865;4236.190287;0.215154477
32.94537939;12.90926861;44.05479525;642.340832;72.47637656;37.70073037;4280.797059;0.215154477
32.94537939;12.90926861;44.18713623;642.340832;72.53541566;37.64993096;4235.067107;0.215154477
32.94537939;12.90926861;44.31947721;642.340832;72.41882191;37.70077291;4280.835356;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.47872964;37.64941589;4234.603441;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.52455188;37.62059999;4208.663184;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.53499691;37.61132171;4200.310814;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.54476556;37.60327587;4193.0679;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.5466918;37.60014335;4190.247987;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.63117205;37.56217899;4156.072227;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.52685308;37.61361092;4202.371581;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.62361762;37.56695402;4160.370742;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.51284769;37.62119669;4209.200339;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.61989069;37.56868131;4161.925656;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.51859816;37.61755899;4205.925655;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.62012984;37.56781418;4161.145059;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.51864538;37.61708414;4205.498195;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.62077175;37.56714122;4160.53926;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.61031864;37.57674969;4169.188865;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.5120425;37.62325289;4211.051342;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.62016362;37.56926393;4162.450135;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.61358974;37.57604342;4168.553074;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.50765057;37.6270934;4214.508591;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.62240772;37.56958143;4162.735957;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.34682099;37.72274033;4300.610563;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.3223667;37.74154196;4317.535909;0.215154477
32.94537939;12.90926861;44.45181819;642.340832;72.31877998;37.74827839;4323.600092;0.215154477
32.94537939;12.90926861;44.45181819;643.5517443;72.26641719;37.82925402;4396.494858;0.215154477
32.94537939;12.90926861;44.45181819;644.7626567;72.31297186;37.85369779;4418.499297;0.215154477
32.94537939;12.90926861;44.45181819;645.9735691;72.36355547;37.87356617;4436.384936;0.215154477
32.94537939;12.90926861;44.45181819;647.1844814;72.42337979;37.88719199;4448.650988;0.215154477
32.94537939;12.90926861;44.45181819;648.3953938;72.48721471;37.89828008;4458.632557;0.215154477
32.94537939;12.90926861;44.45181819;649.6063062;72.55877103;37.90349161;4463.32401;0.215154477
32.94537939;12.90926861;44.45181819;650.8172186;72.62069268;37.91653473;4475.065512;0.215154477
32.94537939;12.90926861;44.45181819;652.0281309;72.68391121;37.92950932;4486.745321;0.215154477
32.94537939;12.90926861;44.45181819;653.2390433;72.7698093;37.9301215;4487.296408;0.215154477
32.94537939;12.90926861;44.45181819;654.4499557;72.86488589;37.92073858;4478.849841;0.215154477
32.94537939;12.90926861;44.45181819;655.660868;72.90469898;37.94727091;4502.734417;0.215154477
32.94537939;12.90926861;44.45181819;656.8717804;72.96827698;37.96186329;4515.870569;0.215154477
32.94537939;12.90926861;44.45181819;658.0826928;73.03534472;37.97392329;4526.727051;0.215154477
32.94537939;12.90926861;44.45181819;659.2936051;73.11429829;37.97895536;4531.256955;0.215154477
32.94537939;12.90926861;44.45181819;660.5045175;73.18366974;37.98560778;4537.245504;0.215154477
32.94537939;12.90926861;44.45181819;661.7154299;73.66194382;37.81157976;4380.584378;0.215154477
32.94537939;12.90926861;44.45181819;662.9263422;73.50626767;37.9501668;4505.341308;0.215154477
32.94537939;12.90926861;44.45181819;664.1372546;73.18003828;38.13760844;4674.077464;0.215154477
32.94537939;12.90926861;44.45181819;665.348167;73.45567299;38.03958593;4585.836983;0.215154477
32.94537939;12.90926861;44.45181819;666.5590793;74.43874164;37.60378055;4193.522221;0.215154477
32.95864472;12.90926861;44.45181819;667.7699917;74.26564601;37.79156178;4350.622533;0.215154477
32.97191005;12.90926861;44.45181819;668.9809041;73.48750855;38.23695581;4739.627524;0.215154477
32.98517539;12.90926861;44.45181819;670.1918164;73.81042557;38.11737196;4620.03584;0.215154477
32.99844072;12.90926861;44.45181819;671.4027288;74.18220088;38.00661711;4508.392096;0.215154477
33.01170605;12.90926861;44.45181819;672.6136412;73.98401673;38.16744998;4641.233326;0.215154477
33.02497138;12.90926861;44.45181819;673.8245536;74.22018192;38.10702686;4574.898514;0.215154477
33.03823672;12.90926861;44.45181819;675.0354659;74.22910107;38.1678657;4617.724484;0.215154477
33.05150205;12.90926861;44.45181819;676.2463783;74.25471897;38.21884701;4651.676645;0.215154477
33.06476738;12.90926861;44.45181819;677.4572907;74.30187491;38.25396655;4671.349943;0.215154477
33.07803272;12.90926861;44.45181819;678.668203;74.34023015;38.2909619;4692.711854;0.215154477
33.09129805;12.90926861;44.45181819;679.8791154;74.3841385;38.32510823;4711.509062;0.215154477
33.10456338;12.90926861;44.45181819;681.0900278;74.49779498;38.32998016;4703.953267;0.215154477
33.11782871;12.90926861;44.45181819;682.3009401;74.44153773;38.41838473;4771.594084;0.215154477
33.13109405;12.90926861;44.45181819;683.5118525;74.58582382;38.40481103;4747.433416;0.215154477
33.14435938;12.90926861;44.45181819;684.7227649;74.60662797;38.45678347;4782.277803;0.215154477
33.15762471;12.90926861;44.45181819;685.9336772;74.654705;38.49222709;4802.242835;0.215154477
33.17089004;12.90926861;44.45181819;687.1445896;74.70577141;38.52518365;4819.969004;0.215154477
33.18415538;12.90926861;44.45181819;688.355502;74.76419763;38.55362076;4833.626727;0.215154477
33.19742071;12.90926861;44.45181819;689.5664143;74.82829795;38.57892327;4844.462672;0.215154477
33.21068604;12.90926861;44.45181819;690.7773267;74.89783057;38.60120212;4852.576703;0.215154477
33.22395138;12.90926861;44.45181819;691.9882391;74.96758158;38.62335692;4860.579056;0.215154477
33.23721671;12.90926861;44.45181819;693.1991514;75.03690222;38.64582053;4868.859404;0.215154477
33.25048204;12.90926861;44.45181819;694.4100638;75.21574515;38.61730032;4831.24379;0.215154477
33.26374737;12.90926861;44.45181819;695.6209762;75.13097827;38.71899865;4910.851739;0.215154477
33.27701271;12.90926861;44.45181819;696.8318886;75.32101244;38.68164417;4865.283461;0.215154477
33.29027804;12.90926861;44.45181819;698.0428009;75.35794423;38.72422144;4891.670251;0.215154477
33.30354337;12.90926861;44.45181819;699.2537133;75.40280781;38.76053413;4912.417628;0.215154477
33.3168087;12.90926861;44.45181819;700.4646257;75.45310271;38.79278825;4929.511457;0.215154477
33.33007404;12.90926861;44.45181819;701.675538;75.50673112;38.82262755;4944.431445;0.215154477
33.34333937;12.90926861;44.45181819;702.8864504;75.56238485;38.85105609;4958.08146;0.215154477
33.3566047;12.90926861;44.45181819;704.0973628;75.61923692;38.87868425;4971.01097;0.215154477
33.36987004;12.90926861;44.45181819;705.3082751;75.67676571;38.90587724;4983.548732;0.215154477
33.38313537;12.90926861;44.45181819;706.5191875;75.73463725;38.93285328;4995.8912;0.215154477
33.3964007;12.90926861;44.45181819;707.7300999;75.7926344;38.95974291;5008.155878;0.215154477
33.40966603;12.90926861;44.45181819;708.9410122;75.85061401;38.98662423;5020.413084;0.215154477
33.42293137;12.90926861;44.45181819;710.1519246;75.90848062;39.01354381;5032.704716;0.215154477
33.4361967;12.90926861;44.45181819;711.362837;75.96617009;39.04052891;5045.055334;0.215154477
33.44946203;12.90926861;44.45181819;712.5737493;76.02363907;39.06759502;5057.478889;0.215154477
33.46272736;12.90926861;44.45181819;713.7846617;76.08085826;39.09475036;5069.982758;0.215154477
33.4759927;12.90926861;44.45181819;714.9955741;76.13780799;39.12199855;5082.570208;0.215154477
33.48925803;12.90926861;44.45181819;716.2064864;76.1944752;39.14934037;5095.241961;0.215154477
33.50252336;12.90926861;44.45181819;717.4173988;76.25085157;39.17677492;5107.997175;0.215154477
33.5157887;12.90926861;44.45181819;718.6283112;76.3069322;39.20430011;5120.833984;0.215154477
33.52905403;12.90926861;44.45181819;719.8392236;76.36271474;39.23191317;5133.7499;0.215154477
33.54231936;12.90926861;44.45181819;721.0501359;76.41819881;39.25961089;5146.742031;0.215154477
33.55558469;12.90926861;44.45181819;722.2610483;76.4733856;39.28738976;5159.807213;0.215154477
33.56885003;12.90926861;44.45181819;723.4719607;76.52827763;39.31524602;5172.942053;0.215154477
